0,1,2
0.45208907,1.0026544,0.5190091
0.865891,0.72720903,1.155313
1.0038271,0.49313974,1.4674861
1.05319,0.52784,1.5131571
0.9312215,0.5239198,1.3280637
0.8380934,0.63611597,1.192209
0.037864447,0.42755914,0.22362757
0.15924299,0.26525044,0.53206897
0.17824161,0.2539009,0.7257168
0.20979929,0.2355895,0.8831978
0.2728443,0.24805748,0.9238138
0.48157728,0.17272139,1.0664968
0.72354794,0.13213491,1.4014347
0.39758742,0.39027143,0.9239249
0.29165494,0.7755993,0.37488604
0.8223684,0.48830712,1.3907056
0.8641672,0.59595704,1.3522568
0.8274597,0.73501486,1.2082837
0.6593691,0.8285269,0.80669403
0.6220516,0.9372779,0.696188
0.6754011,0.88693583,0.8180089
0.87722707,0.5556271,1.2959776
0.9883218,0.48726737,1.4684501
0.92938864,0.4439634,1.5008874
0.8270713,0.7394471,1.1796362
0.38777578,0.14515293,0.9621315
0.56191254,0.12578535,1.1825798
0.672644,0.13812077,1.2465537
0.70356655,0.13300264,1.2890105
0.40696752,0.6860599,0.6548369
0.77021027,0.45113945,1.4176147
0.5541694,1.132654,0.5644095
0.55020165,1.1603701,0.5424628
0.56074905,0.9501134,0.72507787
0.59154487,0.91516733,0.72355676
0.6867418,0.8131195,0.8312497
0.6939181,0.82993245,0.87660885
0.7856437,0.7287718,1.148572
0.77265644,0.68865937,1.0818248
0.94154656,0.59906566,1.2823899
1.0205698,0.43558514,1.5192785
0.8690059,0.46591318,1.3321991
1.2625611,2.0266554,1.4454255
1.0141919,0.8295378,1.2889001
0.84557843,0.49854887,1.2610745
0.50076807,0.9677345,0.67953277
0.50103676,0.17357147,1.0313258
0.6573397,0.13174915,1.2720914
0.5166025,0.1463443,1.1080289
0.53860366,0.12994242,1.0408659
0.58710086,0.0964905,1.091497
0.3907709,0.52530277,0.84017706
0.46102977,0.5264205,0.9124832
0.62832415,0.47939634,1.1290133
0.76419187,0.5615964,1.3865619
0.8938519,0.79076755,1.2477872
0.9172785,0.8719219,1.2047946
0.7430607,0.9925801,0.8619056
0.61376524,1.0549796,0.63643026
0.6779591,0.73833185,1.0759137
0.6116762,0.77785164,0.93590236
0.6922531,0.7415488,0.94376063
0.7201996,0.7504141,1.0093293
0.81206036,0.73933023,1.1093495
1.0137668,0.46981585,1.5548165
0.93360627,0.7520739,1.2495623
0.7782724,0.5470196,1.1369739
0.9515513,0.7598167,1.3299153
0.82611465,0.6791811,1.374927
0.75451624,0.6288076,1.1794138
0.4735092,0.9696085,0.731251
0.42442548,1.1764574,0.59884787
0.605901,0.13306522,1.2396784
0.60031927,0.16927063,1.2209876
0.50154424,0.1015774,1.0726404
0.51357317,0.3665818,1.2419956
0.6176623,0.3955636,1.2558553
0.67329836,1.062516,0.7191744
0.51319087,1.043721,0.42374396
0.73476577,0.8130255,0.8548677
0.6157417,0.7796097,0.944644
0.7245978,0.6550596,1.1780226
0.7662972,0.65284896,1.1280963
0.74014306,0.6540012,1.1230438
0.75243545,0.67197704,1.1406424
0.9280448,0.5685736,1.3793406
0.9522852,0.40546834,1.5640543
2.088875,3.1000836,1.888897
1.8421931,3.0785456,1.7619572
1.1396987,1.4388552,1.349992
0.93010986,0.9376583,1.1847045
0.9223722,0.8148213,1.463501
0.7641406,0.7759028,1.1411483
0.47067928,1.2549791,0.6591034
0.48117447,1.5094104,0.34250546
0.4603634,0.1321553,1.0027647
0.60852134,0.15276933,1.0879304
0.59197605,0.14644265,1.2121153
0.58830655,0.13916874,1.1973922
0.41689086,0.26265883,0.94362044
0.3652016,0.31264782,0.90655065
0.81242204,0.4305675,1.4122221
0.86370623,0.5100287,1.4501417
0.8248296,0.6253212,1.3095121
0.42045867,1.0872507,0.38592696
0.65595806,0.9171466,0.8213773
0.8678751,0.66520506,1.2874603
0.839012,0.88993764,1.0616186
0.97849727,0.60159934,1.3930302
1.03214,0.6085279,1.4855192
1.0434332,0.5221319,1.5736942
1.0497897,0.51160216,1.6254671
1.0430024,0.49519932,1.6502767
1.8294482,3.0274575,1.8039715
1.0512633,0.90608656,1.4258442
1.0202405,0.86499274,1.3879294
0.88296044,0.7319718,1.299577
0.3491075,1.3834206,0.24069619
0.4705311,0.18293941,1.029041
0.44796503,0.23855913,0.97016263
0.46748078,0.2901392,0.8966286
0.5518379,0.37762892,1.1541567
0.8665587,0.7207499,1.28287
0.4886855,0.95385444,0.6065419
0.6466093,0.91028726,0.86637664
0.8223344,0.7402363,1.2211142
0.91685283,0.612002,1.3178551
0.8948369,0.6780038,1.2252839
2.2081022,3.5387836,2.055322
2.1385953,3.4501343,2.0206182
1.9699237,3.234167,1.8624477
1.0576952,1.2023108,1.2194839
0.97917056,0.85307467,1.2871218
1.0278366,0.88690615,1.363359
0.98733234,0.94456494,1.3895504
0.4166615,1.132431,0.38657165
0.42573333,0.20973694,0.93469954
0.53156936,0.22704458,1.0343306
0.56498563,0.22690606,1.1173413
0.5691204,0.1895392,1.1821911
0.59767985,0.16862214,1.2095809
0.6887195,0.102779865,1.2806761
0.48929918,0.19299102,1.0446839
0.44050705,0.1411984,0.9747834
0.4505273,0.24935234,0.9160664
0.4418844,0.30693054,0.91426253
0.51149917,0.24365377,1.0108149
0.8363327,0.6639901,1.3399589
0.89991033,0.78895843,1.231216
0.72323644,0.97232753,0.84462357
0.692974,1.0265294,0.7053938
0.6085845,1.0507673,0.6278753
0.547722,1.0681517,0.6009979
0.62760675,0.9861389,0.7430172
0.5949291,0.9888571,0.6862662
0.8178792,0.8284786,0.97684646
0.7696099,0.81434506,1.0001855
0.88869834,0.6418151,1.3472059
0.81851923,0.7463564,1.2556279
0.8358284,0.8702291,1.1562152
0.85844004,0.8826045,1.106395
0.8372104,0.7437379,1.1842244
1.0051427,0.5961213,1.4432664
1.0619373,0.48765385,1.5694177
1.0904801,0.4751494,1.6589456
1.0349085,0.497442,1.6615996
1.0801971,0.4932673,1.5932167
1.0095203,0.72683185,1.5538845
1.1124609,1.4394628,1.4729702
2.232264,3.4906647,2.06696
0.8239976,0.853631,1.0857017
0.94445276,1.0101196,1.3656046
0.42231667,0.7699687,0.5891712
0.37401998,0.13208139,0.9239485
0.49886537,0.25259757,0.99109364
0.63171434,0.18664289,1.1587937
0.69092274,0.52411556,1.2263262
0.7945281,0.69255835,1.2801716
0.5511831,1.0674471,0.5557883
0.5607984,1.010342,0.6085825
0.56069386,1.0164917,0.6748569
0.58925664,1.0267534,0.7610085
0.46940446,1.0199487,0.48485112
0.6731719,0.91301,0.8119528
0.69464827,0.814488,0.8521049
0.8652183,0.5898161,1.3014812
0.79313624,0.7713919,1.2066152
0.8000144,0.79228973,1.084367
0.8517276,0.7552479,1.1409328
1.0719347,0.50573015,1.7032409
1.0600045,0.526163,1.5745001
1.0705569,0.5188621,1.6218562
0.93440676,0.7188521,1.4888134
1.4566734,1.9476342,1.4996936
1.7477341,2.6715062,1.648211
2.0264432,3.2922845,1.9160798
2.1305096,3.3590693,1.955301
2.1250863,3.242466,1.8833785
1.4376507,2.2045329,1.2457659
0.7735765,1.1579291,0.80635643
0.87075746,1.0803497,1.130672
0.7564281,1.0221376,1.0149286
0.41158438,0.18568003,0.9313061
0.40816998,0.19488358,0.88089156
0.6224681,0.10044956,1.1914496
0.6272471,0.110331535,1.199307
0.52753353,0.1274811,1.038373
0.4691279,0.17133474,0.99518657
0.5770143,0.2932732,1.1478453
0.5467856,1.0629587,0.55603766
0.67213,1.0160589,0.7795019
0.59664,0.9911308,0.62120056
0.6451745,0.83190674,0.7713804
0.6580683,0.87995386,0.82986736
0.66241,0.72515315,1.0046406
0.80177605,0.73462135,1.1489935
0.7077954,0.7766571,1.0346503
0.8090857,0.77056897,0.96844554
0.82726884,0.61016834,1.2622247
0.9280373,0.77668136,1.19888
0.99217725,0.614874,1.3755088
1.0376742,0.55069685,1.4833505
0.940137,0.7208971,1.4412801
1.7156436,2.5675306,1.6225104
1.4423258,2.2339225,1.252269
1.2434366,2.0344987,1.1145627
0.8101641,1.2929889,1.0056705
1.0340102,1.5640922,1.2065454
1.1324286,1.6977357,1.2870743
1.080019,1.5928521,1.2512777
0.3296795,0.4316393,0.7984774
0.23546374,0.6857508,0.45128012
0.41725624,0.17520928,0.997391
0.5547813,1.1133277,0.5552819
0.54361355,1.1004801,0.5564594
0.63294554,1.00539,0.7410879
0.5873722,1.0084867,0.6540594
0.44287658,0.95727783,0.49149895
0.6350148,0.68113035,1.0639682
0.66156983,0.6905183,1.0357387
0.6518773,0.75529647,0.9396608
0.73415494,0.74922526,1.0744216
0.8905386,0.7165254,1.1936774
0.81606174,0.7412094,1.1290476
0.9628347,0.5994711,1.3562064
1.0372863,0.60965323,1.472497
1.0077732,0.77318305,1.332238
0.8827841,0.859628,1.1230285
1.2887444,2.0052722,1.2652104
1.1479931,1.9001967,1.180815
0.81498015,1.5019648,0.80099726
1.0158372,1.558533,1.0603089
0.4081093,0.46987438,0.738919
0.36029077,0.5457256,0.62690854
0.42760468,0.22641766,0.91384554
0.40526295,0.1816827,0.96187544
0.39715922,0.24004388,0.94633365
0.4010296,0.23697555,0.86684775
0.5343958,0.12996852,1.1907897
0.48912382,0.13278425,1.1101711
0.47302425,0.17334068,1.0595243
0.5045506,0.20947003,1.0568554
0.46536148,0.23844457,1.0474422
0.6872921,0.9882737,0.91526747
0.6008544,1.1589019,0.62342644
0.63213754,0.8469007,0.8467908
0.7431965,0.65470356,1.1028974
0.7654542,0.78095025,0.9356327
0.750077,0.7487369,1.0320497
0.747689,0.72707325,0.9959943
0.66902244,0.7446962,0.9978399
0.871269,0.70469505,1.20404
0.8264942,0.6153673,1.2706869
0.944641,0.4911729,1.409303
0.9645499,0.52710223,1.4299953
0.93969,0.5710237,1.476579
0.9258317,0.71656656,1.3979964
0.8257259,0.8314665,1.1430252
1.0109601,1.5527413,1.1327839
0.67771006,1.4972444,0.68166685
0.99754167,1.5396235,1.1259451
0.8855083,1.2589818,1.0269623
0.48404503,0.24206984,0.91581917
0.45057094,0.21034038,0.89560056
0.43925023,0.21468711,0.8821378
0.58509207,0.13791108,1.1671662
0.56091857,0.14054489,1.2761135
0.5143813,0.14051104,1.1652014
0.52494407,0.24013233,1.0518825
0.49875748,0.22290778,1.0264819
0.61938894,0.4295398,1.2517445
0.76174486,1.0225612,0.90032697
0.47152162,0.95255405,0.55303955
0.7225673,0.80184937,0.82744074
0.7432741,0.7907287,1.0322416
0.65176165,0.8119748,0.87188125
0.6866766,0.8103244,0.9189186
0.6667025,0.82649595,0.99212193
0.64754,0.79573494,0.9049387
0.63943315,0.86820215,0.82730913
0.65494025,0.8400998,0.85024714
0.61558187,0.8073002,0.8135121
0.62606883,0.8358652,0.8823359
0.79129684,0.73133194,1.1023397
0.87642133,0.571031,1.3512068
0.9368385,0.539258,1.429848
0.90623176,0.4579773,1.4344268
0.9062098,0.42182934,1.4331431
0.8816689,0.42845523,1.4578369
0.7647029,0.87956035,0.9819777
0.8351618,0.8226939,1.1452501
0.8314835,0.7055101,1.2511208
0.97176325,1.3201659,1.0683501
0.7177284,1.405113,0.77073884
0.6675447,1.6699381,0.7006173
0.729872,1.7103643,0.64704514
0.74865305,1.4811538,0.62027216
0.95717204,1.330451,1.1005445
0.41534603,0.25898492,0.8300028
0.4326296,0.21979249,0.85441613
0.44091797,0.124622226,0.94110656
0.577852,0.043366194,1.2317686
0.6896144,1.1097177,0.790364
0.68572795,1.1262842,0.7707467
0.58712924,1.0220523,0.69577885
0.5643115,1.02426,0.647732
0.59033537,0.99729705,0.6647694
0.6299461,0.9166912,0.79287815
0.64003885,0.8187261,0.87566185
0.66761863,0.80223453,0.9600513
0.7039604,0.7941961,1.0158162
0.6346711,0.7797881,0.9814532
0.69727194,0.7730761,1.1107318
0.8418522,0.58069766,1.2537153
0.8299928,0.544755,1.3303053
0.90873075,0.65299153,1.3059921
0.7158148,0.7409045,1.1834362
0.752375,1.0491858,0.9018967
0.7532141,1.0760603,0.8755536
0.6590316,1.1435385,0.7784667
0.6373544,1.2867432,0.78859544
0.68370795,1.5170625,0.73267937
0.76609683,1.7389836,0.70669913
0.9220222,1.501411,1.0360532
0.7540554,0.7375644,0.98859835
0.52312577,0.50458705,0.89838624
0.43494523,0.47827518,0.8208797
0.72351134,0.3813771,1.350569
0.69245803,1.0969626,0.73822165
0.66905653,1.0703938,0.72210026
0.68098533,1.0537033,0.80118656
0.6778147,0.9730073,0.8746631
0.57748985,0.96880877,0.7148113
0.63241076,0.9454854,0.7077346
0.64564383,0.86790824,0.8102503
0.70550275,0.82674634,0.94835305
0.6955123,0.76946026,0.9764309
0.67301154,0.7664938,0.9409931
0.70742536,0.6297403,1.1116645
0.8965211,0.5749601,1.3084805
0.90874624,0.42216754,1.4738362
0.9693328,0.44225657,1.5022879
0.90148664,0.38529193,1.4771156
0.9123367,0.38061786,1.4687779
0.6406803,0.9110814,0.82581425
0.653213,0.8974957,0.8467901
0.66327024,0.92350286,0.85968566
0.787295,1.5591636,0.7217033
0.77169085,1.6126336,0.6473062
1.0116587,1.5649092,1.1584313
0.60247743,0.1943767,1.1839783
0.3746264,0.21822262,0.8146112
0.6890261,0.34404802,1.2541709
0.7893423,0.85536605,1.2150421
0.7492914,0.954876,1.0101998
0.6410837,1.0648042,0.7587297
0.7142961,1.0687568,0.8425865
0.71961796,0.99240935,0.8467362
0.50761545,1.0063415,0.6370969
0.49842155,1.0236497,0.51107955
0.62685585,0.7263909,0.8966372
0.6906216,0.759838,0.95440626
0.7770586,0.58530426,1.1830544
0.8032987,0.5453713,1.3017282
0.84750843,0.51631486,1.3829157
0.88626635,0.38038027,1.5176792
0.8576399,0.49680865,1.5440781
1.0394526,0.44405496,1.6136613
0.8129206,0.44572997,1.4755406
0.6382004,0.89143753,0.9039376
0.6849121,0.8935757,0.9983678
0.67280316,1.2901158,0.70862937
0.5893924,1.07389,0.58168674
0.9256005,1.3606718,1.0923979
1.1148925,1.3242395,1.2179408
0.52307856,0.15469682,1.0846522
0.7541301,0.32668436,1.3260686
0.8992336,0.6222111,1.5274298
0.9036087,0.76922953,1.3501465
0.852366,0.92357713,1.1799269
0.6614609,1.040647,0.7695465
0.6494639,0.9906017,0.7556939
0.59331214,0.8476117,0.74193287
0.6431464,0.75685745,0.8901608
0.859818,0.5171529,1.3252089
0.8322896,0.46898723,1.3604054
0.8968631,0.4341514,1.421478
0.90937746,0.458508,1.373965
0.9241656,0.50593674,1.3875177
0.9038255,0.55773664,1.4251583
0.92656565,0.56255877,1.4417624
0.91421187,0.59927225,1.4195716
0.8836626,0.6932437,1.420969
0.9675559,0.51423407,1.4858935
0.7859533,0.8984018,1.088548
0.7638768,1.036121,0.95461726
0.6083783,0.96482986,0.74194646
0.661361,0.9931882,0.7966206
0.78502643,1.1320282,1.0018849
